stname,tractfips,"estimated smoking prevalence, 2006-2010"
Pennsylvania,42127960900,0.268297236
Pennsylvania,42127961000,0.244078839
Pennsylvania,42127961100,0.225124423
Pennsylvania,42127961200,0.254429406
Pennsylvania,42127961300,0.25068942
Pennsylvania,42127961400,0.251218011
Pennsylvania,42129800100,0.284043809
Pennsylvania,42129800200,0.260905937
Pennsylvania,42129800300,0.236091313
Pennsylvania,42129800400,0.234340056
Pennsylvania,42129800500,0.187170499
Pennsylvania,42129800600,0.280160664
Pennsylvania,42129800700,0.249125882
Pennsylvania,42129800800,0.20936444
Pennsylvania,42129800900,0.270976998
Pennsylvania,42129801001,0.19900538
Pennsylvania,42129801002,0.234565859
Pennsylvania,42129801100,0.225852233
Pennsylvania,42129801200,0.228674062
Pennsylvania,42129801300,0.245877302
Pennsylvania,42129801400,0.243976163
Pennsylvania,42129801500,0.245198916
Pennsylvania,42129801600,0.245884099
Pennsylvania,42129801701,0.257160248
Pennsylvania,42129801702,0.23563344
Pennsylvania,42129801703,0.218993343
Pennsylvania,42129801800,0.268515262
Pennsylvania,42129801900,0.230814039
Pennsylvania,42129802001,0.210256786
Pennsylvania,42129802002,0.198760082
Pennsylvania,42129802101,0.134175397
Pennsylvania,42129802102,0.146651407
Pennsylvania,42129802103,0.15106798
Pennsylvania,42129802200,0.206318783
Pennsylvania,42129802301,0.220774429
Pennsylvania,42129802302,0.213691981
Pennsylvania,42129802400,0.233614149
Pennsylvania,42129802500,0.243061914
Pennsylvania,42129802600,0.255286508
Pennsylvania,42129802700,0.217214172
Pennsylvania,42129802800,0.293984923
Pennsylvania,42129802900,0.233996135
Pennsylvania,42129803000,0.232485807
Pennsylvania,42129803100,0.232585768
Pennsylvania,42129803200,0.246671085
Pennsylvania,42129803301,0.223120488
Pennsylvania,42129803302,0.192312638
Pennsylvania,42129803400,0.195181166
Pennsylvania,42129803500,0.234639746
Pennsylvania,42129803600,0.244668197
Pennsylvania,42129803700,0.200850689
Pennsylvania,42129803800,0.225810349
Pennsylvania,42129803900,0.200268742
Pennsylvania,42129804000,0.274096389
Pennsylvania,42129804100,0.258697864
Pennsylvania,42129804200,0.214408474
Pennsylvania,42129804300,0.221429268
Pennsylvania,42129804400,0.231593456
Pennsylvania,42129804501,0.217690831
Pennsylvania,42129804502,0.184920106
Pennsylvania,42129804600,0.255416491
Pennsylvania,42129804701,0.233904216
Pennsylvania,42129804702,0.227809911
Pennsylvania,42129804801,0.239822272
Pennsylvania,42129804802,0.215885667
Pennsylvania,42129804900,0.258805847
Pennsylvania,42129805000,0.258174442
Pennsylvania,42129805100,0.247322369
Pennsylvania,42129805200,0.246472573
Pennsylvania,42129805400,0.230542721
Pennsylvania,42129805500,0.207295681
Pennsylvania,42129805600,0.228388688
Pennsylvania,42129805800,0.24572875
Pennsylvania,42129805900,0.236026514
Pennsylvania,42129806000,0.248698274
Pennsylvania,42129806100,0.244590076
Pennsylvania,42129806200,0.252514289
Pennsylvania,42129806300,0.239244494
Pennsylvania,42129806400,0.237492149
Pennsylvania,42129806500,0.243810579
Pennsylvania,42129806600,0.285157881
Pennsylvania,42129806700,0.218023585
Pennsylvania,42129806800,0.255070682
Pennsylvania,42129806900,0.259003712
Pennsylvania,42129807000,0.262437888
Pennsylvania,42129807100,0.243430625
Pennsylvania,42129807200,0.225204807
Pennsylvania,42129807300,0.238936601
Pennsylvania,42129807401,0.252033465
Pennsylvania,42129807402,0.198620007
Pennsylvania,42129807500,0.20921245
Pennsylvania,42129807600,0.256870666
Pennsylvania,42129807700,0.205685803
Pennsylvania,42129807800,0.229999487
Pennsylvania,42129807900,0.267872033
Pennsylvania,42129808100,0.256579934
Pennsylvania,42129808200,0.260092518
Pennsylvania,42129808300,0.257243669
Pennsylvania,42129808400,0.205057745
Pennsylvania,42129808500,0.188742494
Pennsylvania,42129808600,0.252294259
Pennsylvania,42131400100,0.263446733
Pennsylvania,42131400200,0.258119872
Pennsylvania,42131400300,0.251776151
Pennsylvania,42131400400,0.230632805
Pennsylvania,42131400500,0.241603641
Pennsylvania,42131400600,0.212918267
Pennsylvania,42131400700,0.250839077
Pennsylvania,42133000100,0.214424488
Pennsylvania,42133000200,0.218621846
Pennsylvania,42133000300,0.248133182
Pennsylvania,42133000400,0.256466283
Pennsylvania,42133000500,0.213896996
Pennsylvania,42133000600,0.238442629
Pennsylvania,42133000700,0.190640307
Pennsylvania,42133000800,0.194845955
Pennsylvania,42133000900,0.22361763
Pennsylvania,42133001000,0.193492675
Pennsylvania,42133001100,0.239137439
Pennsylvania,42133001200,0.257737512
Pennsylvania,42133001300,0.230357153
Pennsylvania,42133001400,0.218989991
Pennsylvania,42133001500,0.235298762
Pennsylvania,42133001600,0.209356604
Pennsylvania,42133010110,0.198378528
Pennsylvania,42133010120,0.198927563
Pennsylvania,42133010130,0.160026474
Pennsylvania,42133010210,0.171837976
Pennsylvania,42133010220,0.16966789
Pennsylvania,42133010300,0.188041526
Pennsylvania,42133010400,0.187204737
Pennsylvania,42133010510,0.170344111
Pennsylvania,42133010520,0.148376396
Pennsylvania,42133020100,0.195091288
Pennsylvania,42133020210,0.195134035
Pennsylvania,42133020220,0.216552424
Pennsylvania,42133020310,0.202461126
Pennsylvania,42133020320,0.244933603
Pennsylvania,42133020410,0.232699351
Pennsylvania,42133020420,0.199546631
Pennsylvania,42133020510,0.254463494
Pennsylvania,42133020521,0.247276202
Pennsylvania,42133020522,0.233262698
Pennsylvania,42133020600,0.237678444
Pennsylvania,42133020710,0.227719284
Pennsylvania,42133020720,0.239449158
Pennsylvania,42133020800,0.25664771
Pennsylvania,42133020910,0.259453876
Pennsylvania,42133020921,0.241401721
Pennsylvania,42133020922,0.26280595
Pennsylvania,42133021010,0.212061086
Pennsylvania,42133021020,0.235437415
Pennsylvania,42133021100,0.207720786
Pennsylvania,42133021210,0.205216163
Pennsylvania,42133021220,0.186292581
Pennsylvania,42133021300,0.249618796
Pennsylvania,42133021410,0.176954777
Pennsylvania,42133021420,0.203455546
Pennsylvania,42133021500,0.192042702
Pennsylvania,42133021600,0.22817556
Pennsylvania,42133021711,0.242162876
Pennsylvania,42133021712,0.227219571
Pennsylvania,42133021720,0.220963847
Pennsylvania,42133021800,0.210192968
Pennsylvania,42133021900,0.240695697
Pennsylvania,42133022000,0.228696574
Pennsylvania,42133022100,0.221058079
Pennsylvania,42133022200,0.177832606
Pennsylvania,42133022300,0.218448799
Pennsylvania,42133022400,0.224811085
Pennsylvania,42133022500,0.229762649
Pennsylvania,42133022600,0.20836361
Pennsylvania,42133022700,0.17401068
Pennsylvania,42133022800,0.186198869
Pennsylvania,42133022910,0.203800102
Pennsylvania,42133022920,0.208803735
Pennsylvania,42133023000,0.240217902
Pennsylvania,42133023100,0.226813402
Pennsylvania,42133023200,0.239177538
Pennsylvania,42133023300,0.211346225
Pennsylvania,42133023400,0.220761628
Pennsylvania,42133023500,0.235404191
Pennsylvania,42133023600,0.245264339
Pennsylvania,42133023710,0.239453309
Pennsylvania,42133023720,0.255127568
Pennsylvania,42133023810,0.218731713
Pennsylvania,42133023821,0.190991753
Pennsylvania,42133023822,0.198976735
Pennsylvania,42133023900,0.227510283
Pennsylvania,42133024000,0.253824893
